day;occupation;power
0.800000000000000;5;0.747135260000000
0.800000000000000;5;1.37031140000000
0.800000000000000;5;0.759629780000000
0.800000000000000;5;1.12568680000000
0.800000000000000;5;1.91092610000000
0.800000000000000;5;2.80363820000000
0.800000000000000;5;1.25683360000000
0.800000000000000;5;1.41981410000000
0.800000000000000;5;1.99539110000000
0.800000000000000;5;1.19896930000000
0.800000000000000;5;1.58292870000000
0.800000000000000;5;1.45528450000000
0.800000000000000;5;1.65201010000000
0.800000000000000;5;1.15433620000000
0.800000000000000;5;1.10166600000000
0.800000000000000;5;1.14421980000000
0.800000000000000;5;1.88061110000000
0.800000000000000;5;1.43440880000000
0.800000000000000;5;1.21708120000000
0.800000000000000;5;1.03791830000000
0.800000000000000;5;1.65486140000000
0.150000000000000;5;1.93325290000000
0.150000000000000;5;2.31607890000000
0.150000000000000;5;2.16034180000000
0.150000000000000;5;1.30082780000000
0.150000000000000;5;1.45107140000000
0.150000000000000;5;0.491745060000000
0.150000000000000;5;0.322652780000000
0.150000000000000;5;0.316240930000000
0.150000000000000;5;1.27290640000000
0.150000000000000;5;0.740971190000000
0.150000000000000;5;0.332930560000000
0.150000000000000;5;0.412632850000000
0.150000000000000;5;0.398101330000000
0.150000000000000;5;1.06591070000000
0.150000000000000;5;0.789174220000000
0.150000000000000;5;0.527358000000000
0.150000000000000;5;0.358863330000000
0.150000000000000;5;0.313478220000000
0.150000000000000;5;0.884484000000000
0.150000000000000;5;0.598565670000000
0.150000000000000;5;0.700944510000000
0.150000000000000;5;0.501707110000000
0.150000000000000;5;0.303805450000000
0.150000000000000;5;0.918527560000000
0.150000000000000;5;0.335701440000000
0.150000000000000;5;0.588473860000000
0.150000000000000;5;0.740225110000000
0.150000000000000;5;0.367784790000000
0.150000000000000;5;1.63736640000000
0.150000000000000;5;1.19186660000000
0.150000000000000;5;1.23169780000000
0.150000000000000;5;1.66887780000000
0.150000000000000;5;1.78032070000000
0.150000000000000;5;2.20629430000000
0.150000000000000;5;2.84504730000000
0.150000000000000;5;1.39287690000000
0.150000000000000;5;3.05647330000000
0.150000000000000;5;3.75083420000000
0.150000000000000;5;2.56731880000000
0.150000000000000;5;3.18566080000000
0.150000000000000;5;3.30239800000000
0.150000000000000;5;3.45109770000000
0.150000000000000;5;3.28874140000000
0.150000000000000;5;1.76376960000000
0.150000000000000;5;1.57410270000000
0.150000000000000;5;1.47938120000000
0.150000000000000;5;1.86654020000000
0.150000000000000;5;1.68097460000000
0.150000000000000;5;2.36587820000000
0.150000000000000;5;0.440670780000000
0.150000000000000;5;1.71100000000000
0.150000000000000;5;1.14441330000000
0.150000000000000;5;2.12706040000000
0.150000000000000;5;4.67012020000000
0.150000000000000;5;0.510500550000000
0.150000000000000;5;2.61176100000000
0.150000000000000;5;2.59377270000000
0.150000000000000;5;2.52921850000000
0.150000000000000;5;1.47456860000000
0.150000000000000;5;0.602728860000000
0.150000000000000;5;0.810907990000000
0.150000000000000;5;1.54489270000000
0.150000000000000;5;1.35010140000000
0.150000000000000;5;1.25629070000000
0.150000000000000;5;0.793303220000000
0.150000000000000;5;1.51695310000000
0.150000000000000;5;1.35088870000000
0.150000000000000;5;1.02921320000000
0.150000000000000;5;1.37379810000000
0.150000000000000;5;0.376320220000000
0.150000000000000;5;0.521637890000000
